NextGxDx;Genetics marketplace for docs;http://www.nextgxdx.com;http://www.linkedin.com/company/nextgxdx;http://twitter.com/@NextGxDxInc;startup
i.strive.to;Personal Analytics Platform;http://i.strive.to;;http://twitter.com/istriveto
TrendyMED;Medical Device that Replaces Gravity;http://www.trendymed.com;;
VirtualU;3D Human Avatar Platform;http://virtualu.co;http://www.linkedin.com/company/virtualu;http://twitter.com/virtualu.co;startup
Corduro;Innovating Commerce Engagement ;http://www.corduro.com;;http://www.twitter.com/corduro;Enterprise Software company
GenoVive;GenoVive delivers customized weight loss solutions through DNA testing and a meal program;http://www.genovive.com;;http://twitter.com/mygenovive
Our Family Marbles;Tools for Family Sanity, Organization & Empowerment;https://www.OurFamilyMarbles.com;;http://www.twitter.com/@OurFamilyMarble
Notch;Visualize your Health;http://notch.me;;
SPS Group;IR/PR/SEM for early stage B2B companies. ;http://www.spsgc.com;;http://twitter.com/dsbrooks
Optimal Home Care ;"Care that comes to you";http://www.optimalhomecare.com;;
JettStream ;A Superior Treatment System for Children with Asthma;http://jettstreaminc.com;;
Learn Everywhere;Enabling you to remember anything you ever learn, permanently.;http://www.learneverywhere.com;;https://twitter.com/LRNeverywhere;startup
Hansen Medical;;http://www.hansenmedical.com;https://www.linkedin.com/company/hansen-medical?trk=top_nav_home;http://www.twitter.com/hansenmedical;public
FITBIONIC;Re-imaging bionic limbs, for everyday heroes;http://www.fitbionic.com;http://www.linkedin.com/company/981262;https://twitter.com/FITBIONIC
RingRx;The Contact System for Doctors;http://www.ringrx.com;;
CareTrio;Secure family caregiving;http://www.caretrio.com;;http://twitter.com/caretrio
Watsi;Global crowdfunding for healthcare.;https://watsi.org/;;https://twitter.com/watsi;startup
Aurametrix;Your seventh sense;http://Aurametrix.com;;http://twitter.com/Aurametrix;startup
iPriorityMail;Blackberry for the iPhone;http://www.iprioritymail.com;;
Turtle Luck;Discover yourself and others through Chinese 5 Elements;http://www.turtleluck.com;;
Blueprint for Business;Mentor-driven, seed-stage startup accelerator;http://www.bp4b.com;;http://www.twitter.com/bp4b
Mum's Original ;Real/Raw Super Foods;http://www.mumsoriginal.com;;
PumpUp;Community for Health & Fitness;http://www.pumpup.co;;https://twitter.com/#!/pumpup;Mobile Social Network
Startupbootcamp Berlin;The global accelerator for global startups;http://www.startupbootcamp.org/;https://www.linkedin.com/company/startupbootcamp;http://twitter.com/sbtoocamp;accelerator
The Calyx Group;We help companies develop and embed innovation thrughout their organizations;http://www.thecalyxgroup.com;;
HealthWave;Medical Animation Mobile Service ;http://ehr.hichart.net;;
CareLinx;Caregiver Marketplace:  Disrupting the $100B+ in-home care market. AARP Winner!;http://carelinx.com;http://www.linkedin.com/company/carelinx-inc;https://twitter.com/CareLinx;startup
HydraCoach;Worlds first Interactive hydration system.;http://www.hydracoach.com;;
Recursive Labs;Re-humanize your online channel with the Safest & Easiest way to "Share the Web!";https://recursivelabs.io;https://www.linkedin.com/company/click-with-me-now-inc;https://www.twitter.com/recursivetech;startup
Astute Medical;;http://www.astutemedical.com;;http://www.twitter.com/ACuteKidneyMan
Fitmigo;Fab.com for fitness and nutrition.;http://Currently In dev.com;;
Calm;unlocking inner peace;http://www.calm.com;;http://www.twitter.com/calmdotcom
LiveExercise;Exercise as Entertainment;http://liveexercise.com;;http://twitter.com/liveexercise;startup
NovusRx;e-Prescribe on iPad Fast, Simple, Ituitive!;http://www.novusrx.com;;;startup
Emotional Brain Training;Modern Mental Health Treatment;http://www.ebtgroups.com;;;startup
CureMD Healthcare;Practice Without Boundaries;http://www.curemd.com/emr.htm;;https://twitter.com/#!/CureMD_EMR
Asset Management Ventures;Investing in groundbreaking companies for nearly half a century;http://www.assetman.com/;;http://twitter.com/@AssetMV;vc
Kinetic Sports Elite;Family Wellness and Fitness;http://www.kineticsports.net;;
JDM Pioneering;Practice Management for Outpatient Therapy;http://www.goal-tracker.com, www.fusionwebclinic.com;;
iDoctor;Smart Medical Self Diagnosis - Knowledge-base growing on community and experts ;http://www.idoctor.io;;;startup
ResQTronics;Electronic personnel accountability for emergency and disaster response;http://www.resqtronics.com;;;startup
SevenMealsaDay.com;We tell the simple truth about what it takes to get in shape.;http://www.SevenMealsADay.com;;https://twitter.com/7mealsaday;HealthTech
LIVING WELL ASSISTED LIVING AT HOME;Personalized Care for Chronically Ill Seniors;http://www.livingwellah.com;;
Kennedy & Kennedy;The Best Partner of Your Life, Health and Entertainment;http://www.ikennedy.net/;;
Ask Medic;Pregnancy health record ;http://www.myfemcard.com;;
What Zen a Lotion Bar;Lotion in a solid bar! No messy hand creams!;http://whatzenalotionbar.com/;;
datakaizen;Automated Personalized Interpretation of your Blood Work;http://www.datakaizen.com;;
WODstack;Workout Tracking for CrossFitters;http://wodstack.com;;
WellPlay Health;Creating a solution that offers effective and engaging tools to optimize health outcomes.;http://www.wellplayhealth.com;;http://twitter.com/@wellplayhealth;startup
Rimidi;Data analytics software for diabetes;http://www.rimidi.com;https://www.linkedin.com/company/rimidi-diabetes;http://twitter.com/@jointherimidi;startup
LaGiT Etiquette Academy;Etiquette Education, Finishing School, Building Character & Intelligence;http://www.MissShevon.com;;
Michael's Dream Foundation ;Improving childrens emotional well being in the healthcare industry;http://www.michaelschildrenshospital.com;;
BASA;High-tech education and delivery of safe cannabis alternatives in San Francisco;http://www.trybasa.com;;
TRN ;On Demand Health and Fitness;http://www.trnme.com;;
Sensoreal;Low-Cost Highly Sensitive Point of Care Diagnostics;http://www.sensoreal.com;;
Timeshift;Mobile shift management platform;http://timeshift.mobi;;
Twelve Rounds Fitness;Fitness model incorporating a variety of advanced workouts;http://www.twelveroundsfitness.com;;
Cortex ;Neurotechnology that will change the world.;http://www.wearecortex.com;;;Limited Liability Company
MYDOC.my;Yelp for Healthcare;https://www.mydoc.my;;
HPlabs;Solving society problem of stress;http://hplabs.dk;;
Elfy;Uber For Elderly Care;http://elfycares.com;;
Fitness Republic;Fitness Republic is a source of innovative and apposite health information.;http://www.fitnessrepublic.com;https://www.linkedin.com/company/fitness-republic;https://twitter.com/fitnessrepublic
Medicians;Your online Pharmacist;http://www.themedicians.com;;
Aurora;An audio app that utilizes calming binaural beats to promote sleep.;http://www.aurora-app.net/;;;startup
ClassHop;Health, Fitness and Wellness;http://www.classhop.in;;
ClassHop;Health, Fitness and Wellness;http://www.classhop.in;;
ClassHop;Health, Fitness and Wellness;http://www.classhop.in;;
Stimul'Activ;Daily e-stimulation on tablet against Alzheimer's disease;http://www.stimulactiv.com;https://fr.linkedin.com/pub/pierre-rouhaud/24/927/969;
ClassHop;Health, Fitness and Wellness;http://www.classhop.in;;
CareNX Innovations;Technologies for better healthcare delivery;http://www.carenx.com;;
GetUp;Fitness social network ;http://getup-app.com;;
Rock Steady Boxing Seattle;Battling Parkinson's one punch at a time.;http://www.rocksteadyboxingseattle.com;https://www.linkedin.com/company/rock-steady-boxing-seattle/;https://twitter.com/RockSteadySEA
TechnowaiT Technologies;Eliminate useless waiting time in health care facilities;http://www.technowait.com;;
Open Bionics;Low-cost bionic hands for amputees;http://www.openbionics.com;;
Malhealth Remover;Detects and removes body problems;http://malhealthremover.com;;
Digital Pathology;Equal Access to Premium Healthcare For Everyone;http://www.N/A.com;;
Bloomojo;Peer-to-peer marketplace. Wellness anywhere. Simplified.;http://www.bloomojo.com;;
Valintry;Technology Consulting & Staffing Driven by Technology;https://valintry.com;;
SeeYouNow;Healthcare managements tools;http://unbouncepages.com/seeyounow/;https://www.linkedin.com/company/seeyounow;https://twitter.com/SeeYouNowTools;healthcare technology
Universal Performance;Next-gen Athletic Training Apparel;http://performancesurge.com;;
TherapyNotes;Electronic Health Records and Practice Management for Mental Health Professionals;https://www.TherapyNotes.com;;
WOD Market;Redbox for gyms;http://www.thewodmarket.com;;
Tribe of Shabazz;TO BIG TO FAIL;http://onezero10101.wix.com/one-call;;
Ladder;Connect with an affordable & effective 1:1 digital health coach;http://ladder.fit;;;HealthTech
Get Motivated Health & Fitness;fitness center bundall,;http://getmotivated.com.au/;;
Echelon Project;Industry scouting;http://idstarhq.com;;http://twitter.com/idstarhq/
WeRx.org;The Prescription that Saves Lives;http://WeRx.org;;http://twitter.com/@we_rx
SpectAquilar;Image Guided Interventional Tool;http://www.spectaquilar.com;;;startup
Virtual Scientific ;Innovative Genetics company;http://virtualscientific.net;;
Weave;;http://www.getweave.com;;http://www.twitter.com/getweave;startup
Primum Health IT;mHeatlh System;http://www.primum.es;;http://twitter.com/@primum_es
Allurion Technologies;;http://allurion.com;;
Spartan Bioscience;Sample to result in 1 hour;http://www.spartanbio.com;;
WayBetter;Bet On Yourself;http://www.waybetter.com;https://www.linkedin.com/company/waybetter;http://twitter.com/@dietbet;startup
RainTree Healthcare;Consider a change in the way you invest!;http://www.raintreehealthcare.com;;
Coachd;Train, play and be like the pros. ;http://www.coachd.com;;http://twitter.com/@coachdapp
Worry Free Labs;We Create Remarkable Mobile Experiences.;http://worryfreelabs.com;https://www.linkedin.com/company/worry-free-labs;http://twitter.com/worryfreelabs
Multiplyd;Personal consulting with exclusive focus on Health IT innovation;http://www.multiplyd.com;;http://www.twitter.com/multiplyd;proprietorship
Foundation Medicine;;http://www.foundationmedicine.com;https://www.linkedin.com/company/foundation-medicine?trk=top_nav_home;http://www.twitter.com/FoundationATCG
MEDISHERPA;Cosmetic Surgery Community;http://www.medisherpa.com;;http://www.twitter.com/medisherpa
ChaiOne;;http://www.chaione.com;;http://twitter.com/chaione
Strohl Medical;Fast Emergency Room test to ID stroke patients.  An "EKG-like" test, but for stroke.;http://www.strohlmedical.com;;
HealthyOut;Changing the way we eat. ;http://healthyout.com/;;http://twitter.com/HealthyOut
Ultradian Diagnostics;continuous glucose monitor for diabetes;http://www.ultradian.com;;
Yolia Health;Vision without surgery;http://www.yolia.com;;;private company
Soundfest;Smartphone HW/SW for hearing loss.;http://www.soundfestinc.com (under construction);;
goBeMoRe;Public Engagement Consulting;http://goBeMoRe.com;;
SwiftPayMD(TM) | Mobile charge capture;Physicians lose $6 Bn in charges each year; SwiftPayMD(TM) solves this problem.;http://SwiftPayMD.com;;http://twitter.com/@SwiftPayMD
Sessions;Behavioral Prescriptions for Weight Loss & Inactivity;http://joinsessions.com;;http://twitter.com/joinsessions;startup
DocPlanner;Find the best doctor and book an appointment online.;http://docplanner.com;;
Medrithmic;Digitally coordinating post-acute care;http://Medrithmic.com;;
Veebot;Automated Venipuncture Solutions (e.g., phlebotomy, IV insertion, blood gasses etc.);http://www.veebot.com;;
BR Venture Fund;;http://brventurefund.com;;
The Health Chain;Social network for people with chronic illnesses.;http://www.thehealthchain.com;;
Awakened Man;Encouraging personal healing, learning, and transformation.;http://awakenedman.com;;
ICON Fitness;Becoming India's leading source for a Health & Wellness lifestyle.;http://www.iconfitnessindia.com;;
EasyMed Services;Your health, in your control;http://www.easymedmobile.com;;
Gipsee;Interactive Food Allergy Menus;http://gipsee.com;;https://twitter.com/#!/gipsee_eating/
Sarasota Medical Products;Advanced Wound Care Platform;http://www.sarasotamedical.com;;
Medly;Be Healthy. ;http://www.medly.in;;http://www.twitter.com/medly_in
MediVendo;Shopping Club for Doctors - sell used devices, buy new!;http://www.medivendo.com;;http://twitter.com/medivendo
Qlective;QA. We mean IT.;http://qlective.com;;
spqs eyewear;;http://spqs.com;;https://twitter.com/spqseyewear
GermTrax;Sickness and disease tracking;http://www.germtrax.com;;
SchedFull;Cancellation Management Scheduling Software;http://SchedFull.com;;https://twitter.com/SchedFull
AppwoRx;Mobile / Cloud Based Clinical Photography;http://www.myappworx.com;http://www.linkedin.com/company/2643002;http://www.twitter.com/AppwoRx1
Test Instrument Solutions;Measurement Device Calibration and Repair;http://www.t-i-solutions.com;;
Liberty Dialysis;;http://www.libertydialysis.com;http://www.linkedin.com/company/liberty-dialysis-llc;
ensa;Health and fitness apps and real time advice sync'd;http://ensa.com;;http://twitter.com/ensa_app;startup
TeleHealthNow;Telerobotic health services kiosk;;;
ETrainer Services;A modern approach to corporate wellness;http://etrainerservices.com;;
ArmorText;Enterprise Mobile Messaging w/ Security, Native Text Backup & Audit Controls;http://armortext.co;;http://twitter.com/armortext;startup
OneHealth Solutions;Social peer support platform to improve health outcomes.;http://www.onehealth.com/;http://www.linkedin.com/company/onehealthsolutionsinc-;http://twitter.com/onehealthcorp;startup
Bright Minds Institute;We improve cognitive abilities;http://www.brightmindsgroup.com/;;https://twitter.com/BrightMindsInst
wHealthy Solutions;Reshaping the dieting experience to become the Netflix equivalent of the diet industry;http://www.whealthysolutions.com/;;http://www.twitter.com/wHealthySol
DigiDoctor;The Salesforce for healthcare. SaaS Patient Relationship Management.;http://www.digidoctor.com;;http://www.twitter.com/digidoctor_com;startup
Squartz Technologies;Augmented Reality;http://www.squartz.com.br/site/;;
Call Senior Care;Compassionate Caregiving Community with a built-in Intelligent Senior Care Matching System;http://www.callseniorcare.com;;http://www.twitter.com/callsenior
Infometers ;aggregates patient monitoring data, provides a standardized platform;http://Infometers.com;;https://twitter.com/Axarharebate;startup
JumpStart Pediatrics;Mobile Medical Clinic;;;
MEDD APP;applications for health;http://meddapp.com;;
SwipeSense;Data analytics for hand hygiene.;http://www.SwipeSense.com;http://www.linkedin.com/company/swipesense-inc-;http://www.twitter.com/SwipeSense
Correx;;http://correxinc.com;;
One Medical Group;;http://www.onemedical.com;http://www.linkedin.com/company/one-medical-group;http://twitter.com/onemedical
Twistle;Enhancing healthcare processes thru intelligent automation;https://www.twistle.com;;
Tigerlabs;Full Service Seed Fund;http://www.tigerlabs.co;;http://www.twitter.com/tigerlabsco;vc
Compass Rose Boat & Breakfast;Classic yacht boat and breakfast;http://socalboatandbreakfast.com;;
Care Practice;;http://www.carepractice.com;;http://www.twitter.com/carepractice
Zen Medical Technologies;Cloud-based, secure, mobile unified healthcare communications platform;http://www.justzenit.com;;
SharePractice;Clinical Herbs and Supplements;http://www.sharepractice.com;;http://twitter.com/@share_practice;startup
Aristos Labs;IT Security and more(one step further than Lumension);http://www.aristoslabs.com;;
MyFitnessPal;Nutrition and fitness tracking;http://www.myfitnesspal.com;;http://twitter.com/myfitnesspal;startup
Una Tech;USB Device Restrictor Chip/IP - acts as a USB port firewall;http://www.UnaTech.com;;http://twitter.com/@una_tech
Magic Screen 3D;Glass-less 3D Autostereoscopic Technology;http://www.magicscreen3d.com;;
Evidence-Based Solutions;The Bloomberg of healthcare;http://www.ebsolutions.com;;
Funl;Build good habits by linking your activities to rewards chosen by you.;http://www.getfunl.com;;http://twitter.com/@getfunl
YoDerm;Upload a photo. Download a prescription.;http://www.yoderm.com;;http://twitter.com/@_yoderm;startup
Spadom;Modern Korean Style Spa and Themed Sauna;;;
mHealth Standard;mHealth Standard is a portfolio of mobile medical startup companies.;http://www.medicreds.com / www.mtriage.com;;
Naja-Business;Next generation interactive platform for sport and health ;http://www.naja-business.com;;
NordicHug;Innovative natural based disinfection solutions for touch screens;http://www.nordichug.com;;http://twitter.com/@nordichug
Venturepreneur;Proven Technology Investment Options with International Laboratories.;http://www.venturepreneur.co.za;;
Morpheus Medical;First diagnostic for heart failure with 3D interactivity flow and pressure non-invasively;http://www.morpheusmedical.net;;
BettrLife;;http://www.bettrlife.com;http://www.linkedin.com/company/bettrlife;http://twitter.com/BettrLife;startup
HealthyOps (a service of WorkersCount);Healthcare Informatics.  Real-time Operations, Clinical & Service Quality Assurance;http://www.healthyops.com;;http://twitter.com/@workerscount;SaaS
Bodyhack;Evidence-based fitness comparison platform;http://www.bodyhack.com;;https://twitter.com/#!/bodyhack
Vitran Diagnostics;Improving Health by Preventing Kidney Diseases;http://www.wix.com/fjbukhari/vitran-diagnostics;;
Jiva Essence of Life;JIVA patented line of anti-inflammatory and immune support supplements. ;http://www.jivasupplements.org;;
Touchstone Tie-up;SaaS based HealthCare;http://www.touchstonetieup.com;;
Fitosis;The state of fitness.;http://www.fitosis.com;;https://twitter.com/fitosisfitness
SocialWOD;Workout tracking, marketing, and retention software for CrossFit gyms.;http://www.socialwod.com;;
Pegahsoft;Sophisticated finished Electronic Medical Record & PMS entring the market of North America;http://www.pegahsoft.com;;
iRounds.net;Doctor-to-Doctor communication App;http://www.irounds.net;;
Action Burn;Social Workout Tracker;http://actionburn.com;;
YogaKard;CityPass for Yoga. Nationwide access pass to participating yoga studios. No memberships;http://www.yogakard.com;;
Remembered;Social "Deathworking" - Crowdsourced photos and videos of your loved ones;http://sites.remembered.com;;http://twitter.com/onlinememorials
MobileODT;Enable mobile phones to detect cancer and other diseases;http://www.mobileodt.com;;http://twitter.com/@mobileodt;startup
ResCue;SmartPhone apps that transmit medical infomation in emergency/non-emergency admissions.;http://www.rescuetag.co;;
Cardea Technology;Bone Density Reporting in the Cloud;http://www.bonestation.com;;http://twitter.com/cardea
San Lucas Health Care Group;Senior Health Care in Mexico;http://www.mexicoseniorcare.com;;;startup
Rusporti;;http://www.rusporti.com;;
Terillion;We help offline businesses get online reviews;http://terillion.com;;http://twitter.com/terillion
eDossea;Streamlined Record Sharing for Dentists;http://www.edossea.com;;
EcoSphere Fitness;The 1st Fully 'Sustainable' Health & Well-being Fitness Center;http://www.ecospherefitness.com;;
Advantage Business Consulting Group;Profit improvement, cost reduction & revenue software development;http://www.IncreaseNteProfitNow.com;;
SnowMotion;Indoor and outdoor year-round private Snowboard coaching!;http://snowmotioneast.com;;
The IT Doctor;Beyond I.T.;http://www.theitdr.com;;
S5DG;Advanced Augmented Reality Glasses;http://www.s5dg.com;;
DentalProTemps ;Best automated dental temporaries service;http://dentalprotemps.com;;
Acrinta;Employee Wellness: Making it easier to live better;http://www.acrinta.com;;;startup
E Health Logic;A Revenue cycling Practice Management Medical Interchange Service. ;http://www.ehealthlogic.org;;
OSTP Ventures;OSTP is an early stage vc firm that founds, accelerates, and invests in start-ups.;http://www.ostp.vc;;;vc
Betamore;Betamore is a campus for technology + entrepreneurship located in Baltimore, MD.;http://Betamore.com;;http://twitter.com/betamore;incubator
Zennity;Think of us as the Priceline for massage, accupuncture and other holistic services;http://www.zennity.com;;http://twitter.com/@_zennity
Ryuu;Tamagotchi for health;http://www.ryuu.co/;;
XeroDry;A medical device solution in the field of ENT;;;
Lumidigm;;http://www.lumidigm.com;;http://www.twitter.com/Lumidigm
Hypnotic Dose;Hypnosis Weight Loss, Audio Streaming;http://www.HypnoticDose.com;;
SHIMOKAJI & ASSOCIATES, P.C.;;http://shimokaji.com;;
Health Supply Depot;Video dental tool;;;
Univfy ;Empower Patients, Predictive Analytics, High Growth (>10%/yr) US+Global Fertility Markets ;http://www.univfy.com;;http://twitter.com/@Univfy;startup
Contact Software;Survey Monkey mobile and disconnected;http://www.isurveysoft.com / www.droidsurvey.com;;
AL-R-G;;http://www.AL-R-G.com;;
GOA Cosmetics;Bringing a new age of Skincare;http://www.goacosmetics.com;;;startup
Gipis;Personal training plans for runners;http://gip.is/;;http://twitter.com/gip_is;startup
LEOTech;Automated Missing Person Database;http://www.avwirelesstech.com/leotech;;
bernardo olaya,MD ;Ob-GYN;http://Benardo olaya MD;;
The FitTrain;Business management system for personal trainers;http://www.thefittrain.com;;
Bionymity;Protecting Privacy, Furthering Research;http://www.bionymity.com;;
Physio 4 Hire;;http://www.physio4hire.com;;
Physio Connection;Connecting Healthcare Professionals;http://www.physioconnection.com;;
ContexSys;discovery / pattern recognition solution for unstructured big data;http://www.contexsys.com;;
Global Office Software;;http://www.globalofficesoftware.com;;
Benecure;Chronic disease management ;http://benecure.com;;https://twitter.com/benecure
Rogers Software DBA SuperSalon;Flexible SAAS POS;http://www.supersalon.com;;
TenderTree;Marketplace for senior care;https://www.tendertree.com;;http://twitter.com/@thetendertree
Charlotte Meditation;;http://www.charlottemeditation.com;;
ClickCare;Simple, secure, spectacular hybrid store and forward telemedicine;http://www.clickcare.com;;http://www.twitter.com/clickcare;startup
Tyro Payments;;http://www.tyro.com;;http://www.twitter.com/tyropayments
Directive Health;Think -> Ancestry.com + Healthvault + 23andMe all wrapped in an family legacy;http://www.directivehealth.com;;
BillMediator;Revolutionary Healthcare Provider Patient Balance Recovery;http://www.billmediator.com;;
home health care assistance;Internet based in home care;http://homehealthcareassistance.com;;
Bionik Laboratories ;Assistive Technology for Paraplegia and Stroke;;;
Immudicon;Training the body's immune system to defeat cancer & other deadly diseases.;http://www.immudicon.com;;
iDining ;VIRTUAL FOOD COURTS ;http://www.idining.net     www.lobbychef.com;;
Silicone Arts Labs (Dermaflage); Topical dermal filler for wrinkles and scars;http://www.dermaflage.com;;
Sirtris Pharmaceuticals;;http://www.sirtrispharma.com;;
Cohera Medical;;http://www.coheramedical.com;;
Advanced Healing Institute;Clinical services wound care company  ;http://www.advancedhealinginstitute.com;;
CareGuide;Sitter.com, Housekeeper.com, PetSitter.com, ElderCare.com, and HouseSitter.com;http://careguide.com;;http://twitter.com/careguide
FitGiva;jump-start health;http://fitgiva.com;;http://twitter.com/fitgiva;startup
PapayaHead;Personalized Meal Planning Engine;http://www.papayahead.com;;
Birds Eye Systems;;http://birdseyetech.com;;
SeniorXscape Adult Day Service;Senior Adult Daycare;http://www.seniorXscape.com;;
Less Work More Life;;http://www.lessworkmorelife.com.au;;http://twitter.com/LWML_app
Ridekick International;Electric bike in a trailer - at half the price;http://www.Ridekick.com;;
Beta-i;Inspiring great entrepreneurs and help building successful startups;http://www.beta-i.pt;;https://twitter.com/beta__i;incubator
Healthloop;Making patients feel like the most important person.;http://www.healthloop.com;http://www.linkedin.com/company/healthloop;http://twitter.com/@healthloop;startup
Pet Emergency and Transport Services;Pre-hospital care for pets.;;;
Victoria Jones Dental Studio;Private Dental and Facial Aesthetics;http://www.vjds.co.uk;;
Mebea;Biofeedback Multimedia Interface;http://www.mebeaware.com;;https://twitter.com/myBioPLAY
ANTI ENERGY BEVERAGES AUSTRALIA;NATURAL RELAXATION SODA;http://www.drinkliqueed.com;;
MedWhat;Personal Medical Assistant using medical artificial intelligence;http://www.medwhat.com;;http://twitter.com/medwhatyou;startup
PulseSocks;Monitor key vital signs and alert parents immediately when their baby needs them. ;http://www.pulsesocks.com;;http://twitter.com/#!/pulsesocks
OnCare;Healthcare sspecific CRM centered on efficiency, user experience and learnability.;http://oncare.co;;;Software
Kinetix Academy;Kinect based games treating autism;http://www.lakesideautism.com;;
Cloud Practice;SAAS Electronic Medical Records for Canada;http://cloudpractice.ca;;
Nootools;IP-based consumer products;http://www.snowwolf.com;;
Nutritionbid;Penny Auction Website for Nutrition Supplements;http://www.nutritionbid.com;;https://twitter.com/#!/NutritionBid
EDGE Software;Better Management Systems;;;
White Coat Interactive;Digital Media Platform for Healthcare;http://www.whitecoatinteractive.com;;
MedPac Systems;PACS and Teleradiology Making Hospitals Film Less;http://www.medpacsystems.com;;
FitReserve;The Premier Multi-Studio Fitness Membership;http://www.fitreserve.com;https://www.linkedin.com/company/fitreserve;https://twitter.com/fitreserve;startup
StartUp Health;Entrepreneurs Transforming Healthcare;http://startuphealth.com;https://www.linkedin.com/company/startup-health;http://twitter.com/startuphealth;incubator
Health 2.0 Stockholm Chapter;;http://on.fb.me/H2Sthlm;;http://twitter.com/@H2Sthlm
FIM Systems ;Mobile Wellness / Fitness Solutions;http://drnwellness.weebly.com/;;;startup
bodyADDICTS; ;http://www.bodyaddicts.com;;
Nuvofit;Cloud based boutique fitness client mangement system with moblie user access.;http://nuvofit.com;;
Tonic Health;Revolutionary iPad-based medical data collection platform built for patient engagement;http://www.tonicforhealth.com;;http://twitter.com/@tonicforhealth
Ringadoc;The Frontline of Virtual Care;http://www.ringadoc.com;;http://www.twitter.com/ringadoc;startup
goodness monkey;Health & Wellness Aggregator (Think Travelocity);http://www.goodnessmonkey.com;;
Sharefund;A tool to coordinate financial & non-financials tasks for families managing health crisis;http://www.sharefund.com;;http://twitter.com/@Sharefund1
Mingle Analytics;Transforming Healthcare through Data-Driven Solutions;http://www.mingleanalytics.com;;
SyMPL Technology;Handheld biometric identification device;http://www.sympl.com;;
Wellnext;Turn-key workplace wellness platforms;http://www.getwellnext.com;;http://twitter.com/wellnext;startup
Texmote;A remote control for your bad habits!;http://www.textmote.com;;
Sapphire Holdings;management buyouts in industries with high returns and very low risk;;;
Patient Communicator;Connecting doctors and their patients;http://www.patientcommunicator.com;;
Cara Health;;http://www.cara-health.com;;
OrthAlign;;http://www.orth-align.com;;
Diabetes Daily;Empowering healthier and happier lives;http://www.diabetesdaily.com;;
Recipe You;Provides healthy living advice and answers to users from industry experts.;;;
Personal Health Cloud;Liberate your health data. Simply...get it. Own it. Share it.;http://www.personalhealthcloud.com;;http://twitter.com/@PersHealthCloud;HealthTech
Autopilot Lifestyle;Watson for lifestyle management.;http://www.AutoPilotLifestyle.com;;http://twitter.com/#!/Autopilotlife
Life Medical Technologies;BreastCare DTS FDA-cleared adjunct to mammography for detection breast cancer.;http://Http://www.lifemt.com;;
ViiNetwork;Enabling organizations to deliver anywhere, anytime telecare, telelearning or teletraining;http://viinetwork.co;;
Halfpenny Technologies;;http://www.halfpenny.com/;;http://www.twitter.com/HalfpennyTech
Integrated Sleep;Simple, Effective, Sleep Apnea Treatment;;;
Ischiban Neural Engineering Systems;Moving the point of care in stroke diagnosis/differentiation;http://www.ischiban.com;;
Natural Holistic Life;;http://www.naturalholisticliving.com;;
Crystal Abundance;Richway Amethyst BioMat.;http://www.crystal-abundance.co.uk;;
Runno.me;real-life fitness motivation game, RISK comes outdoors.;http://runnointerface.appspot.com;;
MRI Interventions;;http://mriinterventions.com;;http://www.twitter.com/MRICinc
Top Tech Innovations SpA;Keep 32 eliminates cavities revolutionizing the 21st century;http://www.marcaria.com/keep32;;
BioDatomics;Big data analysis for personalized medicine;http://www.biodatomics.com;;
share.md;Better portfolios;http://www.share.md;;http://twitter.com/@SHAREdotMD;startup
Kit Check;Automated hospital pharmacy kit tracking. Reduce kit processing time by more 90%.;http://kitcheck.com/;https://www.linkedin.com/company/kit-check;https://twitter.com/kitcheck
Xetal;Indoor localisation without wearables;http://www.xetal.eu;;http://twitter.com/xetal_nv;startup
Medicinal;Portable vaporizers and medical devices.;http://stealthvape.com;;
Copono;Conscious Consumption Made Simple;http://copono.com/;;http://twitter.com/coponoapp
Audiotoniq;Digital Hearing Aid controlled by smartphone app;http://www.audiotoniq.com;;http://twitter.com/@audiotoniq
LeadSpend;;http://www.leadspend.com;http://www.linkedin.com/company/1557887;http://twitter.com/leadspend
VitaPortal;Provider of Personalized Real-time Healthcare Information;http://www.vitaportal.ru;;;startup
Playquid;Meetup for Enterprise;http://www.playquid.com;;
Competech SmartCard Solutions;smart card driven portable medical record;http://www.competech.com;;;startup
B&B Technologies;DAMPS Technology Smart Boots;http://www.damps.com;;http://twitter.com/@MagnetBootGuy
AccessMyDoc;Telepsychiatry to clinics;http://www.accessmydoc.com;;
SlimKicker;A community that keeps dieters motivated and accountable;http://www.slimkicker.com;;
VasoNova;;http://www.vasonova.com/;;
Roubroo;The cloud orchestration company;http://roubroo.com;;
Biobent Polymers;Enhancing sustainability through intelligent bio-polymer engineering.;http://www.biobent.com;;
for[MD];Private communities for medical organizations.;http://www.formd.com;;;startup
ALL EYEZ ON ME HAIR CREATION;WEAVES,BRAIDS,HAIRSTYLIST,FUSION,;http://hairbytoya.com;;
Duet Health;Mobile Patient Education Platform;http://www.duethealth.com;;
FitCampus;Connecting active brands to active students.;http://www.fitcampus.com;;https://twitter.com/fitcampus
PaleoPax;Paleo Snack Subscriptions, Online Sales, and Crossfit Distributor;http://PaleoPax.com;;http://twitter.com/@paleopax
Medico (acquired by Everyday Health);WebMD for the world;http://www.medico.com;http://www.linkedin.com/company/medico-com;http://twitter.com/medico
Jadience Herbal Formulas;All Natural Personal Care;http://www.jadience.com;;http://twitter.com/Jadience
